airport_id,icao,iata,name,lat,long,country,alt,utcoffset,tzolson
3642,KFOD,FOD,Fort Dodge Regional Airport,42.55149841,-94.19259644,United States,1156,-6,America/Chicago
3643,KBAD,BAD,Barksdale Air Force Base,32.5018005371,-93.6626968384,United States,166,-6,America/Chicago
3644,KFOE,FOE,Topeka Regional Airport - Forbes Field,38.9509010315,-95.6635971069,United States,1078,-6,America/Chicago
3645,KCOT,COT,Cotulla-La Salle County Airport,28.45669937,-99.22029877,United States,474,-6,America/Chicago
3646,KILM,ILM,Wilmington International Airport,34.2705993652344,-77.9026031494141,United States,32,-5,America/New_York
3647,KBTR,BTR,Baton Rouge Metropolitan Airport,30.533199,-91.149597,United States,70,-6,America/Chicago
3648,KNMM,,Meridian Naval Air Station,32.55210114,-88.55560303,United States,316,-6,America/Chicago
3649,KTYR,TYR,Tyler Pounds Regional Airport,32.3540992736816,-95.4023971557617,United States,544,-6,America/Chicago
3650,KBWI,BWI,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,United States,146,-5,America/New_York
3651,KHBR,HBR,Hobart Regional Airport,34.991317,-99.051313,United States,1563,-6,America/Chicago
3652,PHNY,LNY,Lanai Airport,20.7856006622314,-156.95100402832,United States,1308,-10,Pacific/Honolulu
3653,KAEX,AEX,Alexandria International Airport,31.3274002075195,-92.5497970581055,United States,89,-6,America/Chicago
3654,KWSD,WSD,Condron Army Air Field,32.34149933,-106.4029999,United States,3934,-7,America/Denver
3655,PACD,CDB,Cold Bay Airport,55.2061004638672,-162.725006103516,United States,96,-9,America/Anchorage
3656,KTUL,TUL,Tulsa International Airport,36.1983985900879,-95.8880996704102,United States,677,-6,America/Chicago
3657,PASI,SIT,Sitka Rocky Gutierrez Airport,57.0471000671387,-135.361999511719,United States,21,-9,America/Anchorage
3658,KISP,ISP,Long Island Mac Arthur Airport,40.79520035,-73.10019684,United States,99,-5,America/New_York
3659,KMSP,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,United States,841,-6,America/Chicago
3660,KILG,ILG,New Castle Airport,39.67869949,-75.60649872,United States,80,-5,America/New_York
3661,PADU,DUT,Unalaska Airport,53.900100708,-166.544006348,United States,22,-9,America/Anchorage
3662,KMSY,MSY,Louis Armstrong New Orleans International Airport,29.9934005737305,-90.2580032348633,United States,4,-6,America/Chicago
3663,KPWM,PWM,Portland International Jetport Airport,43.64619827,-70.30930328,United States,76,-5,America/New_York
3664,KOKC,OKC,Will Rogers World Airport,35.3931007385254,-97.600700378418,United States,1295,-6,America/Chicago
3665,KALB,ALB,Albany International Airport,42.7482986450195,-73.8016967773438,United States,285,-5,America/New_York
3666,PAVD,VDZ,Valdez Pioneer Field,61.13389969,-146.2480011,United States,121,-9,America/Anchorage
3667,KLFI,LFI,Langley Air Force Base,37.082901001,-76.360496521,United States,11,-5,America/New_York
3668,KSNA,SNA,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,United States,56,-8,America/Los_Angeles
3669,KCBM,CBM,Columbus Air Force Base,33.6437988281,-88.4438018799,United States,219,-6,America/Chicago
3670,KTMB,TMB,Kendall-Tamiami Executive Airport,25.6478996277,-80.432800293,United States,8,-5,America/New_York
3671,KNTU,NTU,Oceana Naval Air Station,36.820702,-76.033501,United States,23,-5,America/New_York
3672,KGUS,GUS,Grissom Air Reserve Base,40.6481018066,-86.1520996094,United States,812,-5,America/New_York
3673,KCPR,CPR,Casper-Natrona County International Airport,42.908001,-106.463997,United States,5350,-7,America/Denver
3674,KVPS,VPS,Destin-Ft Walton Beach Airport,30.4832,-86.525398,United States,87,-6,America/Chicago
3675,KSEM,SEM,Craig Field,32.343898773193,-86.987800598145,United States,166,-6,America/Chicago
3676,KEYW,EYW,Key West International Airport,24.5561008453369,-81.7595977783203,United States,3,-5,America/New_York
3677,KCLT,CLT,Charlotte Douglas International Airport,35.2140007019043,-80.9430999755859,United States,748,-5,America/New_York
3678,KLAS,LAS,McCarran International Airport,36.08010101,-115.1520004,United States,2181,-8,America/Los_Angeles
3679,KMCO,MCO,Orlando International Airport,28.4293994903564,-81.3089981079102,United States,96,-5,America/New_York
3680,KFLO,FLO,Florence Regional Airport,34.1853981018066,-79.7238998413086,United States,146,-5,America/New_York
3681,KGTF,GTF,Great Falls International Airport,47.48199844,-111.3710022,United States,3680,-7,America/Denver
3682,KYNG,YNG,Youngstown Warren Regional Airport,41.26070023,-80.67910004,United States,1192,-5,America/New_York
3683,PAFB,FBK,Ladd AAF Airfield,64.83750153,-147.6139984,United States,454,-9,America/Anchorage
3684,KMMV,,Mc Minnville Municipal Airport,45.19440079,-123.1360016,United States,163,-8,America/Los_Angeles
3685,KWRB,WRB,Robins Air Force Base,32.6400985718,-83.5919036865,United States,294,-5,America/New_York
3686,VTBS,BKK,Suvarnabhumi Airport,13.6810998916626,100.747001647949,Thailand,5,7,Asia/Bangkok
3687,WAMH,NAH,Naha Airport,3.68320989608765,125.52799987793,Indonesia,16,8,Asia/Makassar
3688,WAWM,MXB,Andi Jemma Airport,-2.55803,120.323997,Indonesia,164,8,Asia/Makassar
3689,WAWS,SQR,Soroako Airport,-2.53119993209839,121.358001708984,Indonesia,1388,8,Asia/Makassar
3690,WAWT,TTR,Pongtiku Airport,-3.0447399616241,119.82199859619,Indonesia,2884,8,Asia/Makassar
3691,WAWW,KDI,Wolter Monginsidi Airport,-4.08161020278931,122.417999267578,Indonesia,538,8,Asia/Makassar
3692,WITB,SBG,Maimun Saleh Airport,5.87412977219,95.3396987915,Indonesia,393,7,Asia/Jakarta
3693,WICM,TSY,Cibeureum Airport,-7.34660005569,108.246002197,Indonesia,1148,7,Asia/Jakarta
3694,WARI,,Iswahyudi Airport,-7.61576986312866,111.43399810791,Indonesia,361,7,Asia/Jakarta
3695,WARA,MLG,Abdul Rachman Saleh Airport,-7.92655992508,112.714996338,Indonesia,1726,7,Asia/Jakarta
3696,WICB,,Budiarto Airport,-6.293171,106.57,Indonesia,151,7,Asia/Jakarta
3697,WICC,BDO,Husein Sastranegara International Airport,-6.90062999725342,107.575996398926,Indonesia,2436,7,Asia/Jakarta
3698,WICD,CBN,Penggung Airport,-6.75614023209,108.540000916,Indonesia,89,7,Asia/Jakarta
3699,WARJ,JOG,Adi Sutjipto International Airport,-7.78817987442017,110.431999206543,Indonesia,350,7,Asia/Jakarta
3700,WIHL,CXP,Tunggul Wulung Airport,-7.64506006241,109.033996582,Indonesia,69,7,Asia/Jakarta
3701,WIHP,PCB,Pondok Cabe Air Base,-6.33695983886719,106.764999389648,Indonesia,200,7,Asia/Jakarta
3702,WARS,SRG,Achmad Yani Airport,-6.97273,110.375,Indonesia,10,7,Asia/Jakarta
3703,WIDD,BTH,Hang Nadim International Airport,1.12102997303,104.119003296,Indonesia,126,7,Asia/Jakarta
3704,WIOD,TJQ,Buluh Tumbang (H A S Hanandjoeddin) Airport,-2.74571990967,107.754997253,Indonesia,164,7,Asia/Jakarta
3705,WIPK,PGK,Pangkal Pinang (Depati Amir) Airport,-2.16219997406,106.138999939,Indonesia,109,7,Asia/Jakarta
3706,WIDN,TNJ,Raja Haji Fisabilillah International Airport,0.922683000565,104.531997681,Indonesia,52,7,Asia/Jakarta
3707,WIDS,SIQ,Dabo Airport,-0.47918900847435,104.579002380371,Indonesia,95,7,Asia/Jakarta
3708,WAOO,BDJ,Syamsudin Noor Airport,-3.44235992431641,114.763000488281,Indonesia,66,8,Asia/Makassar
3709,WAOC,BTW,Batu Licin Airport,-3.41241002083,115.995002747,Indonesia,3,8,Asia/Makassar
3710,WAOI,PKN,Iskandar Airport,-2.70519995689,111.672996521,Indonesia,75,7,Asia/Jakarta
3711,WAOP,PKY,Tjilik Riwut Airport,-2.22513008118,113.943000793,Indonesia,82,7,Asia/Jakarta
3712,WATC,MOF,Maumere(Wai Oti) Airport,-8.64064979553,122.236999512,Indonesia,115,8,Asia/Makassar
3713,WATE,ENE,Ende (H Hasan Aroeboesman) Airport,-8.8492898941,121.661003113,Indonesia,49,8,Asia/Makassar
3714,WATG,RTG,Frans Sales Lega Airport,-8.5970096588135,120.47699737549,Indonesia,3510,8,Asia/Makassar
3715,WATT,KOE,El Tari Airport,-10.1716003417969,123.670997619629,Indonesia,335,8,Asia/Makassar
3716,WATO,LBJ,Komodo Airport,-8.48666,119.889,Indonesia,66,8,Asia/Makassar
3717,WALL,BPN,Sultan Aji Muhamad Sulaiman Airport,-1.26827001572,116.893997192,Indonesia,12,8,Asia/Makassar
3718,WALR,TRK,Juwata Airport,3.326667,117.569444,Indonesia,23,8,Asia/Makassar
3719,WALS,SRI,Temindung Airport,-0.484530985355,117.156997681,Indonesia,33,8,Asia/Makassar
3720,WALT,TSX,Tanjung Santan Airport,-0.0929730013013,117.45300293,Indonesia,121,8,Asia/Makassar
3721,WADA,AMI,Selaparang Airport,-8.56070995331,116.095001221,Indonesia,52,8,Asia/Makassar
3722,WADB,BMU,Muhammad Salahuddin Airport,-8.5396499633789,118.68699645996,Indonesia,3,8,Asia/Makassar
3723,WADW,WGP,Umbu Mehang Kunda Airport,-9.66922,120.302002,Indonesia,33,8,Asia/Makassar
3724,WARR,SUB,Juanda International Airport,-7.37982988357544,112.787002563477,Indonesia,9,7,Asia/Jakarta
3725,WARQ,SOC,Adi Sumarmo Wiryokusumo Airport,-7.51608991622925,110.75700378418,Indonesia,421,7,Asia/Jakarta
3726,RKSI,ICN,Incheon International Airport,37.4691009521484,126.450996398926,South Korea,23,9,Asia/Seoul
3727,VTCC,CNX,Chiang Mai International Airport,18.7667999268,98.962600708,Thailand,1036,7,Asia/Bangkok
3728,VTCT,CEI,Chiang Rai International Airport,19.952299118,99.8828964233,Thailand,1280,7,Asia/Bangkok
3729,VTSF,NST,Nakhon Si Thammarat Airport,8.5396203994751,99.9447021484375,Thailand,13,7,Asia/Bangkok
3730,VTUQ,NAK,Nakhon Ratchasima Airport,14.9495000839233,102.313003540039,Thailand,765,7,Asia/Bangkok
3731,VTUW,KOP,Nakhon Phanom Airport,17.3838005065918,104.642997741699,Thailand,587,7,Asia/Bangkok
3732,VTUU,UBP,Ubon Ratchathani Airport,15.2512998581,104.870002747,Thailand,406,7,Asia/Bangkok
3733,VTUK,KKC,Khon Kaen Airport,16.4666004181,102.783996582,Thailand,670,7,Asia/Bangkok
3734,VTPO,THS,Sukhothai Airport,17.238000869751,99.8181991577149,Thailand,179,7,Asia/Bangkok
3735,WADD,DPS,Ngurah Rai (Bali) International Airport,-8.7481698989868,115.16699981689,Indonesia,14,8,Asia/Makassar
3736,LGAV,ATH,Eleftherios Venizelos International Airport,37.9364013672,23.9444999695,Greece,308,2,Europe/Athens
3737,RJGG,NGO,Chubu Centrair International Airport,34.8583984375,136.804992675781,Japan,15,9,Asia/Tokyo
3738,RJBE,UKB,Kobe Airport,34.6328010559082,135.223999023438,Japan,22,9,Asia/Tokyo
3739,KPUW,PUW,Pullman Moscow Regional Airport,46.7439,-117.110001,United States,2556,-8,America/Los_Angeles
3740,KLWS,LWS,Lewiston Nez Perce County Airport,46.3745002746582,-117.014999389648,United States,1442,-8,America/Los_Angeles
3741,KELM,ELM,Elmira Corning Regional Airport,42.1599006652832,-76.8916015625,United States,954,-5,America/New_York
3742,KITH,ITH,Ithaca Tompkins Regional Airport,42.4910011291504,-76.4583969116211,United States,1099,-5,America/New_York
3743,KMRY,MRY,Monterey Peninsula Airport,36.5870018005371,-121.843002319336,United States,257,-8,America/Los_Angeles
3744,KSBA,SBA,Santa Barbara Municipal Airport,34.42620087,-119.8399963,United States,13,-8,America/Los_Angeles
3745,KDAB,DAB,Daytona Beach International Airport,29.179899,-81.058098,United States,34,-5,America/New_York
3746,EVLA,LPX,Liepāja International Airport,56.5175018310547,21.0969009399414,Latvia,16,2,Europe/Riga
3747,EVRA,RIX,Riga International Airport,56.9235992431641,23.9710998535156,Latvia,36,2,Europe/Riga
3748,EYSA,SQQ,Šiauliai International Airport,55.8939018249512,23.3950004577637,Lithuania,443,2,Europe/Vilnius
3749,EYSB,HLJ,Barysiai Airport,56.0705986022949,23.5580997467041,Lithuania,270,2,Europe/Vilnius
3750,EYKA,KUN,Kaunas International Airport,54.9639015197754,24.0848007202148,Lithuania,256,2,Europe/Vilnius
3751,EYKS,,S. Darius and S. Girėnas Airfield,54.879799,23.8815,Lithuania,246,2,Europe/Vilnius
3752,EYPA,PLQ,Palanga International Airport,55.973201751709,21.093900680542,Lithuania,33,2,Europe/Vilnius
3753,EYVI,VNO,Vilnius International Airport,54.634102,25.285801,Lithuania,648,2,Europe/Vilnius
3754,EYPP,PNV,Panevėžys Air Base,55.7294006347656,24.4608001708984,Lithuania,197,2,Europe/Vilnius
3755,UDYE,,Erebuni Airport,40.1221008301,44.4650001526,Armenia,2948,4,Asia/Yerevan
3756,UDLS,,Stepanavan Airport,41.048500061,44.3372001648,Armenia,4836,4,Asia/Yerevan
3757,UDYZ,EVN,Zvartnots International Airport,40.1473007202,44.3959007263,Armenia,2838,4,Asia/Yerevan
3758,UDSG,LWN,Gyumri Shirak Airport,40.7504005432,43.8592987061,Armenia,5000,4,Asia/Yerevan
3759,HHSB,ASA,Assab International Airport,13.0718002319336,42.6450004577637,Eritrea,46,3,Africa/Asmera
3760,HHAS,ASM,Asmara International Airport,15.2918996810913,38.910701751709,Eritrea,7661,3,Africa/Asmera
3761,HHMS,MSW,Massawa International Airport,15.6700000762939,39.3700981140137,Eritrea,194,3,Africa/Asmera
3762,LVGZ,GZA,Yasser Arafat International Airport,31.24640083313,34.276100158691,Palestine,320,2,Asia/Gaza
3763,UGSB,BUS,Batumi International Airport,41.6102981567,41.5997009277,Georgia,105,4,Asia/Tbilisi
3764,UGKO,KUT,Kopitnari Airport,42.176700592,42.4826011658,Georgia,223,4,Asia/Tbilisi
3765,UGTB,TBS,Tbilisi International Airport,41.6692008972,44.95470047,Georgia,1624,4,Asia/Tbilisi
3766,OYRN,RIY,Mukalla International Airport,14.6625995635986,49.375,Yemen,54,3,Asia/Aden
3767,OYTZ,TAI,Ta'izz International Airport,13.6859998703,44.1390991211,Yemen,4838,3,Asia/Aden
3768,OYHD,HOD,Hodeidah International Airport,14.7530002593994,42.9762992858887,Yemen,41,3,Asia/Aden
3769,OYAA,ADE,Aden International Airport,12.8295001983643,45.0288009643555,Yemen,7,3,Asia/Aden
3770,OYAT,AXK,Ataq Airport,14.5513000488281,46.8261985778809,Yemen,3735,3,Asia/Aden
3771,OYGD,AAY,Al Ghaidah International Airport,16.1916999816895,52.1749992370606,Yemen,134,3,Asia/Aden
3772,OYSN,SAH,Sana'a International Airport,15.476300239563,44.2196998596191,Yemen,7216,3,Asia/Aden
3773,OYBN,BHN,Beihan Airport,14.7819995880127,45.720100402832,Yemen,3800,3,Asia/Aden
3774,OYSQ,SCT,Socotra International Airport,12.6307001113892,53.9057998657227,Yemen,146,3,Asia/Aden
3775,OYBA,,Al Badie Airport,18.7192993164063,50.8368988037109,Yemen,908,3,Asia/Aden
3776,EDJA,FMM,Memmingen Allgau Airport,47.9888000488,10.2395000458,Germany,2077,1,Europe/Berlin
3777,LTAZ,NAV,Nevşehir Kapadokya Airport,38.7719,34.5345,Turkey,3100,3,Europe/Istanbul
3778,SAEZ,EZE,Ministro Pistarini International Airport,-34.8222,-58.5358,Argentina,67,-3,America/Buenos_Aires
3779,ORER,EBL,Erbil International Airport,36.2375984191895,43.9631996154785,Iraq,1341,3,Asia/Baghdad
3780,YEML,EMD,Emerald Airport,-23.5674991608,148.179000854,Australia,624,10,Australia/Brisbane
3781,LGAT,HEW,Athen Helenikon Airport,37.893299,23.726101,Greece,69,2,Europe/Athens
3782,RJBB,KIX,Kansai International Airport,34.4272994995117,135.244003295898,Japan,26,9,Asia/Tokyo
3783,KJRB,JRB,Downtown-Manhattan/Wall St Heliport,40.70119858,-74.00900269,United States,7,-5,America/New_York
3784,RPVT,TAG,Tagbilaran Airport,9.665442,123.853533,Philippines,38,8,Asia/Manila
3785,BGJN,JAV,Ilulissat Airport,69.2432022095,-51.0570983887,Greenland,95,-3,America/Godthab
3786,BGCH,JCH,Qasigiannguit Heliport,68.822815547,-51.1734473705,Greenland,70,-3,America/Godthab
3787,BGAA,JEG,Aasiaat Airport,68.7218017578,-52.7846984863,Greenland,74,-3,America/Godthab
3788,LEPA,PMI,Palma De Mallorca Airport,39.551700592,2.73881006241,Spain,27,1,Europe/Madrid
3789,YPDN,DRW,Darwin International Airport,-12.4146995544434,130.876998901367,Australia,103,9.5,Australia/Darwin
3790,VTSB,URT,Surat Thani Airport,9.13259983063,99.135597229,Thailand,20,7,Asia/Bangkok
3791,PATK,TKA,Talkeetna Airport,62.320499420166,-150.09399414062,United States,358,-9,America/Anchorage
3792,LMMG,GZM,Xewkija Heliport,36.027199,14.2728,Malta,0,1,Europe/Malta
3793,KHVN,HVN,Tweed New Haven Airport,41.26369858,-72.88680267,United States,12,-5,America/New_York
3794,KAVL,AVL,Asheville Regional Airport,35.4361991882324,-82.5418014526367,United States,2165,-5,America/New_York
3795,KGSO,GSO,Piedmont Triad International Airport,36.0978012084961,-79.9373016357422,United States,925,-5,America/New_York
3796,KFSD,FSD,Joe Foss Field Airport,43.5820007324,-96.741897583,United States,1429,-6,America/Chicago
3797,YAYE,AYQ,Ayers Rock Connellan Airport,-25.1861,130.975998,Australia,1626,9.5,Australia/Darwin
3798,KMHT,MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,United States,266,-5,America/New_York
3799,KAPF,APF,Naples Municipal Airport,26.1525993347,-81.7752990723,United States,8,-5,America/New_York
3800,WMPR,RDN,LTS Pulau Redang Airport,5.76527976989746,103.00700378418,Malaysia,36,8,Asia/Kuala_Lumpur
3801,KSDF,SDF,Louisville International Standiford Field,38.1744,-85.736,United States,501,-5,America/New_York
3802,KCHO,CHO,Charlottesville Albemarle Airport,38.138599395752,-78.4529037475586,United States,639,-5,America/New_York
3803,KROA,ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,United States,1175,-5,America/New_York
3804,KLEX,LEX,Blue Grass Airport,38.0364990234375,-84.6059036254883,United States,979,-5,America/New_York
